param : 	c_inv	c_maint	gwp_constr	lifetime	c_p	fmin_perc	fmax_perc	f_min	f_max := 
SAER	TS_DEC_HP_ELEC	18.97	0.132802697	0.0	20	1.0	0.0	1.0	0.0	0.0
SAER	TS_DEC_THHP_GAS	18.97	0.132802697	0.0	20	1.0	0.0	1.0	0.0	0.0
SAER	TS_DEC_COGEN_GAS	18.97	0.132802697	0.0	20	1.0	0.0	1.0	0.0	0.0
SAER	TS_DEC_COGEN_OIL	18.97	0.132802697	0.0	20	1.0	0.0	1.0	0.0	0.0
SAER	TS_DEC_ADVCOGEN_GAS	18.97	0.132802697	0.0	20	1.0	0.0	1.0	0.0	0.0
SAER	TS_DEC_ADVCOGEN_H2	18.97	0.132802697	0.0	20	1.0	0.0	1.0	0.0	0.0
SAER	TS_DEC_BOILER_GAS	18.97	0.132802697	0.0	20	1.0	0.0	1.0	0.0	0.0
SAER	TS_DEC_BOILER_WOOD	18.97	0.132802697	0.0	20	1.0	0.0	1.0	0.0	0.0
SAER	TS_DEC_BOILER_OIL	18.97	0.132802697	0.0	20	1.0	0.0	1.0	0.0	0.0
SAER	TS_DHN_DAILY	3.0	0.0086	0.0	40	1.0	0.0	1.0	0.0	0.0
SAER	TS_DHN_SEASONAL	0.59	0.003222222	0.0	25	1.0	0.0	1.0	0.0	0.0
SAER	TS_HIGH_TEMP	28.03	0.3	0.0	25	1.0	0.0	1.0	0.0	0.0
SAER	GAS_STORAGE	0.05	0.001309164	0.0	50	1.0	0.0	1.0	0.0	0.0
SAER	H2_STORAGE	6.19	0.39	0.0	20	1.0	0.0	1.0	0.0	0.0
SAER	DIESEL_STORAGE	0.01	0.000397	0.0	20	1.0	0.0	1.0	0.0	0.0
SAER	GASOLINE_STORAGE	0.01	0.000397	0.0	20	1.0	0.0	1.0	0.0	0.0
SAER	LFO_STORAGE	0.01	0.000397	0.0	20	1.0	0.0	1.0	0.0	0.0
SAER	AMMONIA_STORAGE	0.01	0.000397	0.0	20	1.0	0.0	1.0	0.0	0.0
SAER	METHANOL_STORAGE	0.01	0.000397	0.0	20	1.0	0.0	1.0	0.0	0.0
SAER	CO2_STORAGE	49.5	0.495	0.0	30	1.0	0.0	1.0	0.0	0.0
SAER	OCGT	1176.1	17.64181303	183.79	25	0.415159488	0.0	1.0	0.00231	0.002311
SAER	GENSET_DIESEL	384.6	5.769001632	516.55	25	0.597869785	0.0	1.0	0.0	0.0
SAER	HYDRO_DAM	2206.3	22.06299731	1262.82	40	1.0	0.0	1.0	0.0	0.0
SAER	ST_BIOMASS	1716.964771	39.82614252	165.33	25	0.416942825	0.0	1.0	0.0	0.0
SAER	ST_SNG	982.1038492	14.73155774	1024.32	25	0.0	0.0	1.0	0.0	0.0
SAER	STOVE_WOOD	0.0	0.0	75.0	10	1.0	0.0	1.0	0.0	0.0
SAER	STOVE_LPG	0.0	0.0	75.0	10	1.0	0.0	1.0	0.0	0.0
SAER	STOVE_NG	0.0	0.0	75.0	10	1.0	0.0	1.0	0.0	0.0
SAER	STOVE_OIL	0.0	0.0	75.0	10	1.0	0.0	1.0	0.0	0.0
SAER	STOVE_ELEC	0.0	0.0	75.0	10	0.1875	0.0	1.0	0.0	0.0
SAER	AIR_LFO	0.0	0.0	0.0	15	0.114155251	0.0	1.0	0.0	0.0
SAER	FERMENTATION_TO_BIOETHANOL	2554.01	116.0842435	0.0	25	0.92	0.0	1.0	0.0	0.0
SAER	ESTERIFICATION_TO_BIODIESEL	2554.01	116.0842435	0.0	25	0.8449	0.0	1.0	0.0	0.0
SAER	IND_ENG_DIESEL	384.6	5.769001632	516.55	25	0.9	0.0	1.0	0.0	0.0
SAER	IND_BURNER_LPG	70.67	1.415862909	12.32	17	0.9443	0.0	1.0	0.0	0.0
SAER	BUS_COACH_GASOLINE	930.384	30.55555556	0.0	15	0.296803653	0.0	1.0	0.0	0.0
SAGB	NUCLEAR	4845.73	102.930986	707.88	60	0.843906	0.0	1.0	0.0	0.0
SAGB	CCGT	898.0	22.45	183.79	25	0.413340787	0.0	1.0	0.0	0.0
SAGB	CCGT_AMMONIA	802.5	20.32459833	183.79	25	0.59	0.0	1.0	0.0	0.0
SAGB	COAL_US	2571.42	30.0225445	331.6	35	0.865396	0.0	1.0	0.0	0.0
SAGB	COAL_IGCC	3316.37	49.47283735	331.6	35	0.853432	0.0	1.0	0.0	0.0
SAGB	PV	1051.13	26.01945647	2081.43	25	1.0	0.0	1.0	0.0	0.0
SAGB	WIND_ONSHORE	1629.13	24.41867298	622.85	30	1.0	0.0	1.0	0.0	0.0
SAGB	WIND_OFFSHORE	5219.54	36.31492615	622.85	30	1.0	0.0	1.0	0.0	0.0
SAGB	HYDRO_RIVER	2000.263959	20.00263959	1262.82	40	1.0	0.0	1.0	0.0	0.0
SAGB	GEOTHERMAL	3772.171603	94.30429007	24929.09	30	0.914	0.0	1.0	0.0	0.0
SAGB	IND_COGEN_GAS	767.4832528	19.18708132	1024.32	25	0.8449	0.0	1.0	0.0	0.0
SAGB	IND_COGEN_WOOD	1716.964771	39.82614252	165.33	25	0.8449	0.0	1.0	0.0	0.0
SAGB	IND_COGEN_WASTE	3101.3	114.3299681	647.82	25	0.8449	0.0	1.0	0.0	0.0
SAGB	IND_BOILER_GAS	70.67	1.415862909	12.32	17	0.9443	0.0	1.0	0.0	0.0
SAGB	IND_BOILER_WOOD	138.22	2.764303774	28.87	17	0.8946	0.0	1.0	0.0	0.0
SAGB	IND_BOILER_OIL	65.83	1.415862909	12.32	17	0.9443	0.0	1.0	0.0	0.0
SAGB	IND_BOILER_COAL	138.22	2.764303774	48.18	17	0.8946	0.0	1.0	0.0	0.0
SAGB	IND_BOILER_WASTE	138.22	2.764303774	28.87	17	0.8946	0.0	1.0	0.0	0.0
SAGB	IND_DIRECT_ELEC	387.73	1.758903768	1.47	15	0.9443	0.0	1.0	0.0	0.0
SAGB	DHN_HP_ELEC	395.73	13.41870073	174.79	25	0.9443	0.0	1.0	0.0	0.0
SAGB	DHN_COGEN_GAS	1361.46	39.80624675	490.88	25	0.8449	0.0	1.0	0.0	0.0
SAGB	DHN_COGEN_WOOD	1172.95	42.94466341	165.33	25	0.8449	0.0	1.0	0.0	0.0
SAGB	DHN_COGEN_WASTE	3182.91	117.3386515	647.82	25	0.8449	0.0	1.0	0.0	0.0
SAGB	DHN_COGEN_WET_BIOMASS	1491.64	121.3965436	1024.0	25	0.7455	0.0	1.0	0.0	0.0
SAGB	DHN_COGEN_BIO_HYDROLYSIS	4923.77	240.5931676	647.8	15	0.8449	0.0	1.0	0.0	0.0
SAGB	DHN_BOILER_GAS	70.67	1.415862909	12.32	17	0.9443	0.0	1.0	0.0	Infinity
SAGB	DHN_BOILER_WOOD	138.22	2.764303774	28.87	17	0.8946	0.0	1.0	0.0	0.0
SAGB	DHN_BOILER_OIL	65.83	1.415862909	12.32	17	0.9443	0.0	1.0	0.0	0.0
SAGB	DHN_DEEP_GEO	1611.94	60.39529412	808.76	30	0.8449	0.0	1.0	0.0	0.0
SAGB	DHN_SOLAR	381.37	0.449838889	221.22	30	1.0	0.0	1.0	0.0	0.0
SAGB	DEC_HP_ELEC	564.78	23.54819613	164.89	18	1.0	0.0	1.0	0.0	0.0
SAGB	DEC_THHP_GAS	362.35	10.59040315	381.93	20	1.0	0.0	1.0	0.0	0.0
SAGB	DEC_COGEN_GAS	1528.1	98.22449611	1024.32	20	1.0	0.0	1.0	0.0	0.0
SAGB	DEC_COGEN_OIL	1416.89	86.93215515	1024.32	20	1.0	0.0	1.0	0.0	0.0
SAGB	DEC_ADVCOGEN_GAS	9185.33	171.1804817	2193.45	20	1.0	0.0	1.0	0.0	0.0
SAGB	DEC_ADVCOGEN_H2	9185.33	171.1804817	2193.45	20	1.0	0.0	1.0	0.0	0.0
SAGB	DEC_BOILER_GAS	190.24	5.708399663	21.09	17	1.0	0.0	1.0	0.0	0.0
SAGB	DEC_BOILER_WOOD	554.93	19.41754846	21.09	17	1.0	0.0	1.0	0.0	0.0
SAGB	DEC_BOILER_OIL	170.86	10.24815058	21.09	17	1.0	0.0	1.0	0.0	0.0
SAGB	DEC_SOLAR	1214.0	14.8	221.22	25	1.0	0.0	1.0	0.0	0.0
SAGB	DEC_DIRECT_ELEC	43.61	0.190627801	1.47	15	1.0	0.0	1.0	0.0	0.0
SAGB	TRAMWAY_TROLLEY	1000.0	12.5	0.0	30	0.342465753	0.0	1.0	0.0	0.0
SAGB	BUS_COACH_DIESEL	924.704	30.55555556	0.0	15	0.296803653	0.0	1.0	0.0	0.0
SAGB	BUS_COACH_HYDIESEL	1316.096	33.33333333	0.0	15	0.296803653	0.0	1.0	0.0	0.0
SAGB	BUS_COACH_CNG_STOICH	936.064	30.55555556	0.0	15	0.296803653	0.0	1.0	0.0	0.0
SAGB	BUS_COACH_FC_HYBRIDH2	1782.464	31.25	0.0	15	0.296803653	0.0	1.0	0.0	0.0
SAGB	TRAIN_PUB	2409.632	54.35274934	0.0	40	0.275072894	0.0	1.0	0.0	0.0
SAGB	CAR_GASOLINE	0.0	0.0	0.0	10	0.051369863	0.0	1.0	0.0	0.0
SAGB	CAR_DIESEL	0.0	0.0	0.0	10	0.051369863	0.0	1.0	0.0	0.0
SAGB	CAR_NG	0.0	0.0	0.0	10	0.051369863	0.0	1.0	0.0	0.0
SAGB	CAR_METHANOL	0.0	0.0	0.0	10	0.051369863	0.0	1.0	0.0	0.0
SAGB	CAR_HEV	0.0	0.0	0.0	10	0.051369863	0.0	1.0	0.0	0.0
SAGB	CAR_PHEV	0.0	0.0	0.0	10	0.051369863	0.0	1.0	0.0	0.0
SAGB	CAR_BEV	0.0	0.0	0.0	10	0.051369863	0.0	1.0	0.0	0.0
SAGB	CAR_FUEL_CELL	0.0	0.0	0.0	10	0.051369863	0.0	1.0	0.0	0.0
SAGB	TRAIN_FREIGHT	104.42	2.088311688	0.0	40	0.342465753	0.0	1.0	0.0	0.0
SAGB	BOAT_FREIGHT_DIESEL	0.0	0.0	0.0	40	0.114155251	0.0	1.0	0.0	0.0
SAGB	BOAT_FREIGHT_NG	0.0	0.0	0.0	40	0.114155251	0.0	1.0	0.0	0.0
SAGB	BOAT_FREIGHT_METHANOL	0.0	0.0	0.0	40	0.114155251	0.0	1.0	0.0	0.0
SAGB	TRUCK_DIESEL	0.0	0.0	0.0	15	0.092592593	0.0	1.0	0.0	0.0
SAGB	TRUCK_METHANOL	0.0	0.0	0.0	15	0.092592593	0.0	1.0	0.0	0.0
SAGB	TRUCK_FUEL_CELL	0.0	0.0	0.0	15	0.092592593	0.0	1.0	0.0	0.0
SAGB	TRUCK_ELEC	0.0	0.0	0.0	15	0.092592593	0.0	1.0	0.0	0.0
SAGB	TRUCK_NG	0.0	0.0	0.0	15	0.092592593	0.0	1.0	0.0	0.0
SAGB	EFFICIENCY	144.24	0.0	0.0	1	1.0	0.0	1.0	0.0	Infinity
SAGB	DHN	825.88	0.0	0.0	60	1.0	0.0	1.0	0.0	0.0
SAGB	GRID	810.19	0.0	0.0	80	1.0	0.0	1.0	0.0	Infinity
SAGB	H2_ELECTROLYSIS	2784.81	76.58227848	0.0	15	0.8946	0.0	1.0	0.0	0.0
SAGB	SMR	775.33	71.54781261	0.0	25	0.85484	0.0	1.0	0.0	0.0
SAGB	H2_BIOMASS	4798.23	338.0304591	0.0	25	0.85484	0.0	1.0	0.0	0.0
SAGB	GASIFICATION_SNG	4007.94	282.5396825	0.0	25	0.8449	0.0	1.0	0.0	0.0
SAGB	SYN_METHANATION	349.6	89.32368421	0.0	40	1.0	0.0	1.0	0.0	0.0
SAGB	BIOMETHANATION	1122.22	15.54545455	0.0	20	0.8449	0.0	1.0	0.0	0.0
SAGB	BIO_HYDROLYSIS	1811.76	123.526815	0.0	15	0.8449	0.0	1.0	0.0	0.0
SAGB	PYROLYSIS_TO_FUELS	2554.01	116.0842435	0.0	25	0.8449	0.0	1.0	0.0	0.0
SAGB	PYROLYSIS_TO_LFO	2593.5	72.2	0.0	25	0.8449	0.0	1.0	0.0	0.0
SAGB	ATM_CCS	5342.73	132.624	0.0	40	1.0	0.0	1.0	0.0	0.0
SAGB	INDUSTRY_CCS	2671.37	66.312	0.0	40	1.0	0.0	1.0	0.0	0.0
SAGB	SYN_METHANOLATION	2647.88	75.14119601	0.0	20	0.9443	0.0	1.0	0.0	0.0
SAGB	METHANE_TO_METHANOL	1511.16	66.07714896	0.0	25	0.8449	0.0	1.0	0.0	0.0
SAGB	BIOMASS_TO_METHANOL	4788.0	73.15	0.0	20	0.994	0.0	1.0	0.0	0.0
SAGB	HABER_BOSCH	963.97	18.84698835	0.0	20	0.994	0.0	1.0	0.0	0.0
SAGB	AMMONIA_TO_H2	775.33	71.54781261	0.0	25	0.85484	0.0	1.0	0.0	0.0
SAGB	OIL_TO_HVC	449.55	2.390016639	0.0	15	0.994	0.0	1.0	0.0	0.0
SAGB	GAS_TO_HVC	907.75	22.69375242	0.0	25	0.994	0.0	1.0	0.0	0.0
SAGB	BIOMASS_TO_HVC	3311.7	98.8	0.0	20	0.994	0.0	1.0	0.0	0.0
SAGB	METHANOL_TO_HVC	793.49	71.41369717	0.0	20	0.994	0.0	1.0	0.0	0.0
SAGB	BATT_LI	1118.6	0.775025166	61.3	15	1.0	0.0	1.0	0.0	0.0
SAGB	BEV_BATT	0.0	0.0	0.0	1	1.0	0.0	1.0	0.0	0.0
SAGB	PHEV_BATT	0.0	0.0	0.0	1	1.0	0.0	1.0	0.0	0.0
SAGB	PHS	58.8	0.0	8.33	50	1.0	0.0	1.0	0.0	0.0
SAGB	TS_DEC_DIRECT_ELEC	18.97	0.132802697	0.0	20	1.0	0.0	1.0	0.0	0.0
SAGB	TS_DEC_HP_ELEC	18.97	0.132802697	0.0	20	1.0	0.0	1.0	0.0	0.0
SAGB	TS_DEC_THHP_GAS	18.97	0.132802697	0.0	20	1.0	0.0	1.0	0.0	0.0
SAGB	TS_DEC_COGEN_GAS	18.97	0.132802697	0.0	20	1.0	0.0	1.0	0.0	0.0
SAGB	TS_DEC_COGEN_OIL	18.97	0.132802697	0.0	20	1.0	0.0	1.0	0.0	0.0
SAGB	TS_DEC_ADVCOGEN_GAS	18.97	0.132802697	0.0	20	1.0	0.0	1.0	0.0	0.0
SAGB	TS_DEC_ADVCOGEN_H2	18.97	0.132802697	0.0	20	1.0	0.0	1.0	0.0	0.0
SAGB	TS_DEC_BOILER_GAS	18.97	0.132802697	0.0	20	1.0	0.0	1.0	0.0	0.0
SAGB	TS_DEC_BOILER_WOOD	18.97	0.132802697	0.0	20	1.0	0.0	1.0	0.0	0.0
SAGB	TS_DEC_BOILER_OIL	18.97	0.132802697	0.0	20	1.0	0.0	1.0	0.0	0.0
SAGB	TS_DHN_DAILY	3.0	0.0086	0.0	40	1.0	0.0	1.0	0.0	0.0
SAGB	TS_DHN_SEASONAL	0.59	0.003222222	0.0	25	1.0	0.0	1.0	0.0	0.0
SAGB	TS_HIGH_TEMP	28.03	0.3	0.0	25	1.0	0.0	1.0	0.0	0.0
SAGB	GAS_STORAGE	0.05	0.001309164	0.0	50	1.0	0.0	1.0	0.0	0.0
SAGB	H2_STORAGE	6.19	0.39	0.0	20	1.0	0.0	1.0	0.0	0.0
SAGB	DIESEL_STORAGE	0.01	0.000397	0.0	20	1.0	0.0	1.0	0.0	0.0
SAGB	GASOLINE_STORAGE	0.01	0.000397	0.0	20	1.0	0.0	1.0	0.0	0.0
SAGB	LFO_STORAGE	0.01	0.000397	0.0	20	1.0	0.0	1.0	0.0	0.0
SAGB	AMMONIA_STORAGE	0.01	0.000397	0.0	20	1.0	0.0	1.0	0.0	0.0
SAGB	METHANOL_STORAGE	0.01	0.000397	0.0	20	1.0	0.0	1.0	0.0	0.0
SAGB	CO2_STORAGE	49.5	0.495	0.0	30	1.0	0.0	1.0	0.0	0.0
SAGB	OCGT	1176.1	17.64181303	183.79	25	0.413434098	0.0	1.0	0.0188	0.018801
SAGB	GENSET_DIESEL	384.6	5.769001632	516.55	25	0.597869785	0.0	1.0	0.0	0.0
SAGB	HYDRO_DAM	2206.3	22.06299731	1262.82	40	1.0	0.0	1.0	0.0	0.0
SAGB	ST_BIOMASS	1716.964771	39.82614252	165.33	25	0.416942825	0.0	1.0	0.0	0.0
SAGB	ST_SNG	982.1038492	14.73155774	1024.32	25	0.0	0.0	1.0	0.0	0.0
SAGB	STOVE_WOOD	0.0	0.0	75.0	10	1.0	0.0	1.0	0.0	0.0
SAGB	STOVE_LPG	0.0	0.0	75.0	10	1.0	0.0	1.0	0.0	0.0
SAGB	STOVE_NG	0.0	0.0	75.0	10	1.0	0.0	1.0	0.0	0.0
SAGB	STOVE_OIL	0.0	0.0	75.0	10	1.0	0.0	1.0	0.0	0.0
SAGB	STOVE_ELEC	0.0	0.0	75.0	10	0.1875	0.0	1.0	0.0	0.0
SAGB	AIR_LFO	0.0	0.0	0.0	15	0.114155251	0.0	1.0	0.0	0.0
SAGB	FERMENTATION_TO_BIOETHANOL	2554.01	116.0842435	0.0	25	0.92	0.0	1.0	0.0	0.0
SAGB	ESTERIFICATION_TO_BIODIESEL	2554.01	116.0842435	0.0	25	0.8449	0.0	1.0	0.0	0.0
SAGB	IND_ENG_DIESEL	384.6	5.769001632	516.55	25	0.9	0.0	1.0	0.0	0.0
SAGB	IND_BURNER_LPG	70.67	1.415862909	12.32	17	0.9443	0.0	1.0	0.0	0.0
SAGB	BUS_COACH_GASOLINE	930.384	30.55555556	0.0	15	0.296803653	0.0	1.0	0.0	0.0
SAIT	NUCLEAR	4845.73	102.930986	707.88	60	0.843906	0.0	1.0	0.0	0.0
SAIT	CCGT	898.0	22.45	183.79	25	0.413340787	0.0	1.0	0.0	0.0
SAIT	CCGT_AMMONIA	802.5	20.32459833	183.79	25	0.59	0.0	1.0	0.0	0.0
SAIT	COAL_US	2571.42	30.0225445	331.6	35	0.865396	0.0	1.0	0.0	0.0
SAIT	COAL_IGCC	3316.37	49.47283735	331.6	35	0.853432	0.0	1.0	0.0	0.0
SAIT	PV	1051.13	26.01945647	2081.43	25	1.0	0.0	1.0	3e-05	3.1e-05
SAIT	WIND_ONSHORE	1629.13	24.41867298	622.85	30	1.0	0.0	1.0	0.0	0.0
SAIT	WIND_OFFSHORE	5219.54	36.31492615	622.85	30	1.0	0.0	1.0	0.0	0.0
SAIT	HYDRO_RIVER	2000.263959	20.00263959	1262.82	40	1.0	0.0	1.0	0.0	0.0
SAIT	GEOTHERMAL	3772.171603	94.30429007	24929.09	30	0.914	0.0	1.0	0.0	0.0
SAIT	IND_COGEN_GAS	767.4832528	19.18708132	1024.32	25	0.8449	0.0	1.0	0.0	0.0
SAIT	IND_COGEN_WOOD	1716.964771	39.82614252	165.33	25	0.8449	0.0	1.0	0.0	0.0
SAIT	IND_COGEN_WASTE	3101.3	114.3299681	647.82	25	0.8449	0.0	1.0	0.0	0.0
SAIT	IND_BOILER_GAS	70.67	1.415862909	12.32	17	0.9443	0.0	1.0	0.0	0.0
SAIT	IND_BOILER_WOOD	138.22	2.764303774	28.87	17	0.8946	0.0	1.0	0.0	0.0
SAIT	IND_BOILER_OIL	65.83	1.415862909	12.32	17	0.9443	0.0	1.0	0.0	0.0
SAIT	IND_BOILER_COAL	138.22	2.764303774	48.18	17	0.8946	0.0	1.0	0.0	0.0
SAIT	IND_BOILER_WASTE	138.22	2.764303774	28.87	17	0.8946	0.0	1.0	0.0	0.0
SAIT	IND_DIRECT_ELEC	387.73	1.758903768	1.47	15	0.9443	0.0	1.0	0.0	0.0
SAIT	DHN_HP_ELEC	395.73	13.41870073	174.79	25	0.9443	0.0	1.0	0.0	0.0
SAIT	DHN_COGEN_GAS	1361.46	39.80624675	490.88	25	0.8449	0.0	1.0	0.0	0.0
SAIT	DHN_COGEN_WOOD	1172.95	42.94466341	165.33	25	0.8449	0.0	1.0	0.0	0.0
SAIT	DHN_COGEN_WASTE	3182.91	117.3386515	647.82	25	0.8449	0.0	1.0	0.0	0.0
SAIT	DHN_COGEN_WET_BIOMASS	1491.64	121.3965436	1024.0	25	0.7455	0.0	1.0	0.0	0.0
SAIT	DHN_COGEN_BIO_HYDROLYSIS	4923.77	240.5931676	647.8	15	0.8449	0.0	1.0	0.0	0.0
SAIT	DHN_BOILER_GAS	70.67	1.415862909	12.32	17	0.9443	0.0	1.0	0.0	Infinity
SAIT	DHN_BOILER_WOOD	138.22	2.764303774	28.87	17	0.8946	0.0	1.0	0.0	0.0
SAIT	DHN_BOILER_OIL	65.83	1.415862909	12.32	17	0.9443	0.0	1.0	0.0	0.0
SAIT	DHN_DEEP_GEO	1611.94	60.39529412	808.76	30	0.8449	0.0	1.0	0.0	0.0
SAIT	DHN_SOLAR	381.37	0.449838889	221.22	30	1.0	0.0	1.0	0.0	0.0
SAIT	DEC_HP_ELEC	564.78	23.54819613	164.89	18	1.0	0.0	1.0	0.0	0.0
SAIT	DEC_THHP_GAS	362.35	10.59040315	381.93	20	1.0	0.0	1.0	0.0	0.0
SAIT	DEC_COGEN_GAS	1528.1	98.22449611	1024.32	20	1.0	0.0	1.0	0.0	0.0
SAIT	DEC_COGEN_OIL	1416.89	86.93215515	1024.32	20	1.0	0.0	1.0	0.0	0.0
SAIT	DEC_ADVCOGEN_GAS	9185.33	171.1804817	2193.45	20	1.0	0.0	1.0	0.0	0.0
SAIT	DEC_ADVCOGEN_H2	9185.33	171.1804817	2193.45	20	1.0	0.0	1.0	0.0	0.0
SAIT	DEC_BOILER_GAS	190.24	5.708399663	21.09	17	1.0	0.0	1.0	0.0	0.0
SAIT	DEC_BOILER_WOOD	554.93	19.41754846	21.09	17	1.0	0.0	1.0	0.0	0.0
SAIT	DEC_BOILER_OIL	170.86	10.24815058	21.09	17	1.0	0.0	1.0	0.0	0.0
SAIT	DEC_SOLAR	1214.0	14.8	221.22	25	1.0	0.0	1.0	0.0	0.0
SAIT	DEC_DIRECT_ELEC	43.61	0.190627801	1.47	15	1.0	0.0	1.0	0.0	0.0
SAIT	TRAMWAY_TROLLEY	1000.0	12.5	0.0	30	0.342465753	0.0	1.0	0.0	0.0
SAIT	BUS_COACH_DIESEL	924.704	30.55555556	0.0	15	0.296803653	0.0	1.0	0.0	0.0
SAIT	BUS_COACH_HYDIESEL	1316.096	33.33333333	0.0	15	0.296803653	0.0	1.0	0.0	0.0
SAIT	BUS_COACH_CNG_STOICH	936.064	30.55555556	0.0	15	0.296803653	0.0	1.0	0.0	0.0
SAIT	BUS_COACH_FC_HYBRIDH2	1782.464	31.25	0.0	15	0.296803653	0.0	1.0	0.0	0.0
SAIT	TRAIN_PUB	2409.632	54.35274934	0.0	40	0.275072894	0.0	1.0	0.0	0.0
SAIT	CAR_GASOLINE	0.0	0.0	0.0	10	0.051369863	0.0	1.0	0.0	0.0
SAIT	CAR_DIESEL	0.0	0.0	0.0	10	0.051369863	0.0	1.0	0.0	0.0
SAIT	CAR_NG	0.0	0.0	0.0	10	0.051369863	0.0	1.0	0.0	0.0
SAIT	CAR_METHANOL	0.0	0.0	0.0	10	0.051369863	0.0	1.0	0.0	0.0
SAIT	CAR_HEV	0.0	0.0	0.0	10	0.051369863	0.0	1.0	0.0	0.0
SAIT	CAR_PHEV	0.0	0.0	0.0	10	0.051369863	0.0	1.0	0.0	0.0
SAIT	CAR_BEV	0.0	0.0	0.0	10	0.051369863	0.0	1.0	0.0	0.0
SAIT	CAR_FUEL_CELL	0.0	0.0	0.0	10	0.051369863	0.0	1.0	0.0	0.0
SAIT	TRAIN_FREIGHT	104.42	2.088311688	0.0	40	0.342465753	0.0	1.0	0.0	0.0
SAIT	BOAT_FREIGHT_DIESEL	0.0	0.0	0.0	40	0.114155251	0.0	1.0	0.0	0.0
SAIT	BOAT_FREIGHT_NG	0.0	0.0	0.0	40	0.114155251	0.0	1.0	0.0	0.0
SAIT	BOAT_FREIGHT_METHANOL	0.0	0.0	0.0	40	0.114155251	0.0	1.0	0.0	0.0
SAIT	TRUCK_DIESEL	0.0	0.0	0.0	15	0.092592593	0.0	1.0	0.0	0.0
SAIT	TRUCK_METHANOL	0.0	0.0	0.0	15	0.092592593	0.0	1.0	0.0	0.0
SAIT	TRUCK_FUEL_CELL	0.0	0.0	0.0	15	0.092592593	0.0	1.0	0.0	0.0
SAIT	TRUCK_ELEC	0.0	0.0	0.0	15	0.092592593	0.0	1.0	0.0	0.0
SAIT	TRUCK_NG	0.0	0.0	0.0	15	0.092592593	0.0	1.0	0.0	0.0
SAIT	EFFICIENCY	144.24	0.0	0.0	1	1.0	0.0	1.0	0.0	Infinity
SAIT	DHN	825.88	0.0	0.0	60	1.0	0.0	1.0	0.0	0.0
SAIT	GRID	810.19	0.0	0.0	80	1.0	0.0	1.0	0.0	Infinity
SAIT	H2_ELECTROLYSIS	2784.81	76.58227848	0.0	15	0.8946	0.0	1.0	0.0	0.0
SAIT	SMR	775.33	71.54781261	0.0	25	0.85484	0.0	1.0	0.0	0.0
SAIT	H2_BIOMASS	4798.23	338.0304591	0.0	25	0.85484	0.0	1.0	0.0	0.0
SAIT	GASIFICATION_SNG	4007.94	282.5396825	0.0	25	0.8449	0.0	1.0	0.0	0.0
SAIT	SYN_METHANATION	349.6	89.32368421	0.0	40	1.0	0.0	1.0	0.0	0.0
SAIT	BIOMETHANATION	1122.22	15.54545455	0.0	20	0.8449	0.0	1.0	0.0	0.0
SAIT	BIO_HYDROLYSIS	1811.76	123.526815	0.0	15	0.8449	0.0	1.0	0.0	0.0
SAIT	PYROLYSIS_TO_FUELS	2554.01	116.0842435	0.0	25	0.8449	0.0	1.0	0.0	0.0
SAIT	PYROLYSIS_TO_LFO	2593.5	72.2	0.0	25	0.8449	0.0	1.0	0.0	0.0
SAIT	ATM_CCS	5342.73	132.624	0.0	40	1.0	0.0	1.0	0.0	0.0
SAIT	INDUSTRY_CCS	2671.37	66.312	0.0	40	1.0	0.0	1.0	0.0	0.0
SAIT	SYN_METHANOLATION	2647.88	75.14119601	0.0	20	0.9443	0.0	1.0	0.0	0.0
SAIT	METHANE_TO_METHANOL	1511.16	66.07714896	0.0	25	0.8449	0.0	1.0	0.0	0.0
SAIT	BIOMASS_TO_METHANOL	4788.0	73.15	0.0	20	0.994	0.0	1.0	0.0	0.0
SAIT	HABER_BOSCH	963.97	18.84698835	0.0	20	0.994	0.0	1.0	0.0	0.0
SAIT	AMMONIA_TO_H2	775.33	71.54781261	0.0	25	0.85484	0.0	1.0	0.0	0.0
SAIT	OIL_TO_HVC	449.55	2.390016639	0.0	15	0.994	0.0	1.0	0.0	0.0
SAIT	GAS_TO_HVC	907.75	22.69375242	0.0	25	0.994	0.0	1.0	0.0	0.0
SAIT	BIOMASS_TO_HVC	3311.7	98.8	0.0	20	0.994	0.0	1.0	0.0	0.0
SAIT	METHANOL_TO_HVC	793.49	71.41369717	0.0	20	0.994	0.0	1.0	0.0	0.0
SAIT	BATT_LI	1118.6	0.775025166	61.3	15	1.0	0.0	1.0	0.0	0.0
SAIT	BEV_BATT	0.0	0.0	0.0	1	1.0	0.0	1.0	0.0	0.0
SAIT	PHEV_BATT	0.0	0.0	0.0	1	1.0	0.0	1.0	0.0	0.0
SAIT	PHS	58.8	0.0	8.33	50	1.0	0.0	1.0	0.0	0.0
SAIT	TS_DEC_DIRECT_ELEC	18.97	0.132802697	0.0	20	1.0	0.0	1.0	0.0	0.0
SAIT	TS_DEC_HP_ELEC	18.97	0.132802697	0.0	20	1.0	0.0	1.0	0.0	0.0
SAIT	TS_DEC_THHP_GAS	18.97	0.132802697	0.0	20	1.0	0.0	1.0	0.0	0.0
SAIT	TS_DEC_COGEN_GAS	18.97	0.132802697	0.0	20	1.0	0.0	1.0	0.0	0.0
